"UpdatedMaster","StudyAbout","Decidestudyabout","Number_studies","SimilarStudy","SS_describe","Gender_Awareness","Gender_Aware_Des","Emotion_Awareness","Emotion_Aware_Desc","Psy_Course","IM_Non_Sex1","IM_Non_Sex2","IM_Non_Sex3","EM_Non_Sex1","EM_Non_Sex2","EM_Non_Sex3","NES1","NES2","NES3","NES4","NES5","NES6","BGenWorkplace1","BGenWorkplace2","BGenWorkplace3","BGenWorkplace4","BGenWorkplace5","Sexist_Beliefs1","Sexist_Beliefs2","Sexist_Beliefs3","Gender","Gender_4_TEXT","Age","Country","Country_3_TEXT","LivedUS","LivedSing","EnglishExperience","Edu_level","University","Corr_Cand_Gender","Correct_Emotion_Ang","Correct_Emotion_sad","Gender.Condition","Emotion.Condition","Power","Independence","Status.1","Hire","Yearly_Salary","Competent_R","Knowledgeable_R","Warm","Likeable","In_Control_R"
1,"Perceptions towards a person based on the choice of words he uses for interview","2","0","No","","7","Visually pictured a male with bad temper","8","His emotion was that of anger, without a response in how he would have resolved the problem. Seems to be blaming the situation rather than looking at what he could have done.","No",6,6,6,2,2,2,5,4,3,5,2,1,5,6,4,6,4,6,2,2,"Male","",21,"Singapore","",0,21,"21","Some university","Yes","Male","5",3,"Male","Angry",6,8,7,6,"3500",6,5,2,4,7
1,"The question on likability seems odd. about the halo effect?","2","3","No","","1","","5","","No",6,6,6,3,1,2,6,3,1,1,1,1,5,5,5,5,5,1,2,1,"Male","",23,"Singapore","",0,23,"23","Some university","Yes","Male","2",4,"Female","Sad",2,3,3,2,"50000",9,9,2,5,9
1,"The emotional condition of candidates when asked about negative work experiences, and how they react to these situations","3","5","No","","1","","9","It showed a lack of control over the situation, as if he were affected by the result but didn't seem to have any other emotion other than being sad about the failure to close the account. He could have been upset with his coworker, or upset with himself for not doing more to ensure the materials made it to the meeting on time, but he only felt sad, as if he were resigned to the situation. ","No",4,4,4,6,6,6,5,3,6,6,5,2,5,5,6,5,5,6,5,5,"Male","",21,"Singapore","",NA,21,"","Some university","Yes","Male","1",5,"Male","Sad",2,4,4,2,"40000",3,6,4,5,9
1,"Assessing negative questions","1","0","No","","1","Didn't know what gender the candidate was","1","Did not influence","No",7,7,7,1,1,1,7,7,7,7,7,7,2,2,1,4,1,7,7,1,"Prefer not to say","",18,"Singapore","",NA,1,"18","University degree","Yes","Male","1",5,"Female","Sad",6,6,6,3,"50000",4,3,4,8,4
1,"Assessing negative questions put forward during an interview.","3","0","No","","1","The gender was unclear to me.","3","The candidate's emotions didn't strike me as being unusual.","Yes",6,4,3,7,5,6,5,7,4,6,5,6,1,1,1,4,1,7,7,2,"Prefer not to say","",21,"Singapore","",0,1,"21","University degree","Yes","Male","2",4,"Male","Angry",6,8,4,6,"35000",8,6,5,4,7
1,"Whether mood affects the chances of getting employed?","3","2","No","","4","","6","candidate is a negative person and will spread negative emotions to others ","No",5,4,4,4,4,4,4,3,4,4,5,2,4,3,5,2,5,4,4,4,"Female","",20,"Singapore","",NA,17,"17","Some university","Yes","Female","4",5,"Female","Angry",5,4,2,5,"36000",5,5,5,5,5
1,"I think this study was about how we attribute the behaviours that the women exhibited in this scenario.","2","20","No","","1","","8","She concluded her response by stating that she was angry and hence, stormed off. Such a response suggests to me that the lack of ability to regulate her emotions and letting them get the better of her even in a professional work setting have influenced my impression of her, in a negative way.","Yes",7,7,7,1,1,1,5,6,6,6,4,1,5,7,7,6,5,2,1,1,"Female","",22,"Singapore","",NA,22,"19","University degree","Yes","Female","6",4,"Female","Angry",3,4,4,6,"3000",4,4,8,5,8
1,"How negative questions can shape an impression of somebody","3","2","No","","5","","7","it made her seem very independent and not a great team player","No",5,5,5,5,5,5,5,7,5,6,6,5,4,5,4,3,5,5,5,3,"Male","",22,"Singapore","",NA,22,"22","Some university","Yes","Female","5",1,"Female","Angry",7,8,4,4,"8000",4,4,3,3,3
1,"Job attitude","2","0","No","","6","Women tend to be more emotional","7","The anger experienced by the candidate resulted in impressions being made on her","No",5,4,4,6,6,6,5,4,2,4,2,1,5,6,6,6,5,6,6,3,"Male","",23,"Singapore","",0,8,"23","Some university","Yes","Female","4",1,"Female","Angry",5,4,3,4,"3000",8,9,4,3,10
1,"How a person opens up during an interview","3","1","No","","1","","9","I did not like how she blamed another person","No",7,5,1,1,1,1,3,3,2,4,2,1,1,3,6,7,1,7,7,4,"Male","",23,"Singapore","",0,23,"23","High school degree/completed secondary school","Yes","Female","4",5,"Female","Sad",11,11,11,1,"",5,6,11,5,8
1,"idk","3","0","No","","3","","4","","No",5,5,5,3,3,3,5,4,5,7,6,3,4,5,3,5,5,5,3,3,"Male","",22,"Singapore","",0,22,"22","Some university","Yes","Male","4",4,"Male","Sad",7,7,7,6,"36000",7,7,6,6,6
1,"to see how negative questions will lead to negative answers and how that will affect the hiring process","2","0","No","","6","men are more aggressive so if he would blow up at such a small thing then i cannot trust him","8","it made me feel like he was childish like he blamed the circumstances but not himself","No",7,7,6,5,2,2,5,6,7,6,6,5,6,6,6,5,7,5,5,3,"Female","",21,"Singapore","",NA,21,"21","University degree","Yes","Male","5",3,"Male","Angry",6,7,7,4,"3000",8,9,3,3,9
1,"How perceptions about a person can be made very quickly about a person given the little information given","2","3","No","","8","Because the person is a male, it influenced me by giving him higher ratings for power and some other, which I believed male are usually supposed to have higher than female","7","His annoyance somehow bugged me I'm not too sure how to explain","No",5,5,5,6,6,6,1,1,4,5,5,1,5,5,5,5,5,6,5,4,"Male","",22,"Singapore","",NA,22,"22","High school degree/completed secondary school","Yes","Male","7",2,"Male","Angry",8,10,8,4,"20000",6,6,3,4,6
1,"perception of interviewee","2","0","No","","5","","5","","No",4,4,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,7,7,7,"Prefer not to say","",99,"Other (please indicate):","china",42,51,"0","Some high school/secondary school","No","Male","4",4,"Male","Sad",11,11,11,11,"100000",1,1,11,11,1
1,"The study was about the how people portray themselves in negative situations","2","0","No","","1","","8","By placing all the blame on his co-worker and feeling angry at him without talking about what he could have done better, it shows that he is someone who doesn't take responsibility for his own job. After all, he plays a role for that work too so he should have taken the initiative to prepare for any unforseen circumstances and try to convince the client to not end their contract with the company","No",7,6,7,1,2,1,2,1,3,4,4,1,4,6,3,7,2,3,1,1,"Female","",21,"Singapore","",NA,21,"21","High school degree/completed secondary school","Yes","Male","5",2,"Female","Angry",4,7,4,2,"1500",5,4,8,8,7
1,"Expressed emotions ","3","0","No","","5","","6","He felt annoyed by the late coming of his co-worker which makes him seem to feel a sense of authority.","No",5,4,5,4,2,2,3,3,3,3,3,2,3,4,4,5,4,3,2,2,"Female","",20,"Singapore","",NA,20,"20","Some university","Yes","Male","5",4,"Male","Angry",7,8,8,6,"36000",4,5,5,5,4
1,"Rating a candidate","1","5","No","","1","","3","","No",6,6,6,1,1,1,6,6,5,3,5,2,5,5,5,6,6,1,5,1,"Male","",22,"Singapore","",0,7,"20","Some university","Yes","Male","2",6,"Male","Angry",6,8,7,5,"80000",7,7,4,6,8
1,"Perception based on reaction of situation","1","2","No","","8","Male = more aggressive ","7","Affected how cold he was","No",5,5,5,7,6,6,6,4,5,5,4,4,5,6,6,6,5,6,5,3,"Male","",22,"Singapore","",0,22,"22","University degree","Yes","Male","5",5,"Male","Angry",8,6,6,5,"3500",5,5,3,3,5
1,"I think this study was about the perceptions a subject has on the negative emotions of someone else. (Me being the subject, was asked to assess the how I felt towards the negative emotions the interviewee experienced). ","1","4","No","","5","","5","","Yes",6,6,7,6,6,6,5,5,6,4,5,4,2,7,6,7,6,6,6,6,"Male","",20,"United States","",7,0.083,"20","Some university","Yes","Male","4",7,"Male","Sad",6,8,8,8,"45000",8,7,7,7,8
1,"Recruiter impression","2","0","No","","5","Might have been a gender-biased point of view where I saw his failure as not his incompetence but an effect of external factors.","6","His frustration influenced me to believe that while he believed that its not his fault, he is unwilling to pin down the issue on his partner as well. ","No",4,3,5,4,3,3,3,4,3,5,4,2,3,4,3,3,3,5,5,2,"Male","",21,"Singapore","",0,21,"21","High school degree/completed secondary school","Yes","Male","5",6,"Male","Angry",8,7,7,9,"60000",4,4,5,5,4
1,"Impression on applicant based on her past experience","2","8","No","","1","","7","All the applicant mention was ""sad"" but nothing else. Does not give reason or elaboration.","No",7,7,7,2,2,2,3,5,6,7,5,3,5,4,5,5,4,1,2,1,"Female","",21,"Singapore","",0,19,"15","University degree","Yes","Female","1",7,"Female","Sad",3,3,4,6,"30000",9,7,6,5,8
1,"interviewers perception on interviewee based on their conversation --> about judgement","2","1","No","","1","","6","it shows the interviewee's judgment on this incident and thus is able to reflect his capability to a certain extent","No",7,7,7,2,1,1,3,5,3,2,2,4,5,5,5,5,5,3,4,4,"Female","",20,"Singapore","",0,20,"20","High school degree/completed secondary school","Yes","Male","2",5,"Male","Sad",5,5,5,6,"2500",4,4,6,6,7
1,"This study focuses on analyzing the relationship between negative emotions or attitude and the perception of the working style of the individual.","3","5","No","","1","","9","The fact that the candidate's emotion in his described situation was intensely negative, I perceived him to be very much less in control of his emotions.","No",7,7,7,4,1,1,4,6,6,2,2,1,1,7,6,6,5,6,5,1,"Female","",18,"Other (please indicate):","India",0,1.5,"13","University degree","Yes","Male","7",2,"Female","Angry",7,10,10,10,"",2,2,3,6,9
1,"Perceptions on people","1","3","Yes","The study was about asking how I rate the neighborhood police force","1","","5","","No",4,4,5,4,5,4,4,1,3,4,4,1,5,4,5,5,4,4,3,3,"Male","",22,"Singapore","",NA,22,"22","Some university","Yes","Male","5",4,"Female","Angry",6,5,5,6,"2500",4,5,4,5,7
1,"Forming perceptions of others based on their described actions and emotions","2","0","No","","2","","8","It made me more empathetic ","No",5,4,6,5,5,4,6,1,5,7,3,1,5,5,5,5,5,3,5,3,"Male","",21,"Singapore","",NA,21,"20","Some university","Yes","Female","3",7,"Female","Sad",5,9,6,8,"3000",5,9,8,6,9
1,"How the answers you give during an interview would affect the impressions that the interviewer has of you ","2","2","No","","5","","7","","No",5,5,5,4,3,3,1,2,4,3,3,1,3,5,4,6,6,5,5,4,"Female","",19,"Singapore","",NA,19,"19","Some graduate/postgraduate education","Yes","Male","2",6,"Male","Sad",4,4,4,4,"2000",7,7,6,6,8
1,"about how future employers view the capabilities of the interview in regarding handling the unexpected situation ","3","5","No","","1","","5","","No",4,5,6,4,4,4,4,3,4,4,4,2,4,5,5,2,4,5,4,4,"Female","",22,"Singapore","",0,21,"16","High school degree/completed secondary school","Yes","Female","4",3,"Female","Angry",4,5,6,6,"3200",7,7,6,5,8
1,"Understanding the impression that responses to questions on job interviews have on the applicants.","2","15","No","","3","","7","The candidate only felt anger after losing the account, but it appears to me that she did not reflect on the mistakes and how it could've been better managed.","No",5,5,5,5,5,5,3,4,4,6,5,2,3,3,3,3,4,5,4,3,"Male","",23,"Singapore","",NA,23,"23","University degree","Yes","Female","5",2,"Female","Angry",4,8,6,4,"3000",8,7,7,5,8
1,"Assessing emotions of someone and how it affects recruitment and work-related issues","3","5","No","","8","It is the stereotype of a male to be more aggressive based on the gender bias, hence it was more expected of the candidate to feel anger and experience that emotion after that incident.","5","","Yes",7,6,6,6,5,5,4,5,5,5,3,2,5,7,7,7,4,7,2,1,"Female","",22,"Singapore","",0,22,"22","University degree","Yes","Male","5",2,"Male","Angry",9,10,9,9,"75000",1,1,5,8,1
1,"To see how recollections of negative events and how they were phrased would affect the perception of the candidate.","2","0","No","","5","","5","","No",4,5,5,5,4,4,2,5,3,4,3,3,5,3,5,5,5,5,5,3,"Female","",20,"Singapore","",0,20,"20","Some university","Yes","Male","3",6,"Male","Sad",7,7,6,6,"48000",4,5,6,6,6
1,"the way we assign and judge a person character based on her response to unexpected situations","3","0","No","","4","","6","She blamed her co-worker for not reaching on time which as a result led to losing the business deal, however, she could've be well versed and be able to hold the client attention till Chris reached","No",4,4,4,4,5,5,4,4,5,4,4,3,4,4,4,4,4,3,3,3,"Female","",21,"Singapore","",NA,21,"21","University degree","Yes","Female","5",6,"Female","Sad",6,6,7,5,"50000",6,6,6,6,7
1,"The effect of candidate answers on the interviewer's impression","2","3","No","","1","","8","He could have shared the directions and not invoke anger on his partner","No",6,6,4,3,3,3,4,5,5,6,5,3,4,4,4,4,4,6,4,6,"Male","",22,"Singapore","",0,22,"22","University degree","Yes","Male","6",3,"Male","Angry",5,8,5,6,"36000",8,5,4,4,7
1,"Perception of the worker's past experience and how it relates to her competency ","2","10","No","","5","","9","The more probable emotion felt by people when there is a loss of a client due to someone else's mistake tends not to be sadness, which indicates that this person may not be very well prepared for the client.","No",7,7,7,4,5,5,4,5,4,5,5,3,4,7,5,6,6,2,7,7,"Male","",21,"Singapore","",NA,21,"21","High school degree/completed secondary school","Yes","Female","4",5,"Female","Sad",1,7,2,3,"2000",3,2,3,5,6
1,"The study was probably about how the individual deals with his/her feelings","2","0","No","","1","","5","","No",7,7,7,4,4,4,2,3,2,2,1,1,5,6,6,5,5,5,5,5,"Female","",21,"Singapore","",0,21,"21","Some university","Yes","Female","4",3,"Female","Angry",7,8,7,7,"40000",6,6,6,6,6
1,"how I perceived Bryan based on his answer ","2","3","No","","1","","6","","No",6,6,6,6,2,2,5,1,1,3,1,1,5,4,4,5,4,5,4,1,"Female","",20,"Singapore","",NA,20,"20","University degree","Yes","Male","6",2,"Male","Angry",8,8,8,6,"70000",7,6,1,5,7
1,"Interviewer personal experience","3","5","No","","1","","7","Able to related to the situation","No",5,5,5,4,2,2,5,6,5,5,5,5,2,2,5,1,6,6,6,5,"Female","",21,"Singapore","",0,21,"21","Some university","Yes","Male","2",5,"Male","Sad",6,6,6,6,"3000",6,6,7,6,6
1,"How does a person's anger management affect their job prospect","2","0","No","","3","","9","Showed she was unable to control her anger and was vocal about it which showed a sense of cockiness especially since this was an interview and the employer had little social interaction with her prior","No",5,4,4,6,4,4,4,5,5,6,5,3,5,6,5,5,6,5,5,2,"Male","",22,"Singapore","",0,22,"22","Some university","Yes","Female","6",3,"Female","Angry",8,4,7,6,"10000",7,4,3,4,6
1,"It's about the perceived bias of a person based on their recount of a story. ","1","3","No","","1","","9","It shows me how he felt about the whole episode, and what's his action after the incident. ","No",6,6,6,6,6,6,6,1,4,5,2,1,2,6,4,4,2,7,3,6,"Male","",22,"Singapore","",0,22,"22","Some university","Yes","Male","6",6,"Male","Sad",3,4,4,6,"72000",9,4,9,9,6
1,"Whether the type of questions asked will affect the impression of the respondent ","3","3","No","","4","","8","From the way she expressed her emotion, it gave the impression that she is incompetent and only knows how to fault her partner ","No",6,6,6,6,6,6,3,3,5,4,4,1,5,5,3,6,3,7,6,6,"Male","",24,"Singapore","",0,24,"24","Some university","Yes","Female","5",5,"Female","Sad",7,10,9,7,"2000",9,9,3,4,9
1,"Possible whether applicants would be honest enough to state the truth about certain negative circumstances ","3","0","No","","1","","1","","No",7,7,7,4,5,5,4,1,6,5,5,1,4,6,5,5,5,1,4,1,"Male","",27,"Singapore","",0,27,"27","High school degree/completed secondary school","Yes","Female","3",5,"Male","Sad",4,5,5,3,"40000",4,4,4,5,3
1,"Ability of an individual to deal with unexpected situations.","2","0","No","","1","","9","She was annoyed due to the mistakes of others, thus it gives an impression that she's blaming others for the loss of client.","No",4,4,4,4,4,4,6,3,4,4,4,1,6,5,5,4,5,5,5,5,"Male","",28,"Singapore","",NA,20,"20","University degree","Yes","Female","6",2,"Female","Angry",7,8,5,4,"30000",8,6,5,5,7
1,"How emotions displayed affect the way other people perceive the person displaying the emotions.","1","100","No","","7","Females tend to be more emotional so I scored her to be more emotional when she was feeling those emotions.","9","","No",6,6,7,6,5,3,3,7,3,6,5,5,3,3,6,6,4,3,3,3,"Female","",20,"Singapore","",NA,NA,"","University degree","Yes","Female","5",5,"Female","Sad",3,6,3,4,"36000",6,6,4,8,3
1,"Looks, appearance affecting first impressions
Perception affecting biases and conclusion with regards to performance and type of person.","2","1","No","","2","","4","","No",6,5,6,5,5,4,5,5,3,3,3,2,3,3,4,4,5,5,1,1,"Female","",20,"Singapore","",NA,20,"20","University degree","Yes","Male","5",3,"Female","Sad",7,8,7,6,"2600",6,6,6,6,8
1,"Problem solving skills of the individual","2","2","No","","1","","6","","No",4,1,7,2,1,1,1,3,1,5,2,1,5,5,7,1,6,7,7,7,"Female","",21,"Singapore","",0,21,"15","Some university","Yes","Male","7",2,"Male","Angry",6,4,7,6,"2500",7,10,5,4,10
